Today's date:,2/11/19,Release 48,,,,,,,,,,,,,
Endowment:,14032119.12,,,,,,,,,,,,,,
Target Price:,16.93,,,,,,,,,,,,,,
ndau outstanding:,2915019.23,,,,,,,,,,,,,,
chain date,ndau amount in,address ID,Locked until,EAI address,Delegated To,,,,,days,years,base rate, compound rate ,actual EAI earned,Simple EAI
11/15/17,1000,ndafjq7fpnnsy5889ch9i5j7dgivvc97uqp7egchki4d58hw,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndafsuyezpktyf2a62eui5i9w7i74dsrqyg8ksmhnwttjua5,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndabu4hw8rf6qza6wni6cy4hr8ckdb8jj62saqwmy9r9ffkp,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndanckq8szmw6q8bf7n3qhfezz6narchkwc8e5gfwdmz365p,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndakvpw6zqgvvyyddvhs7tzfajrpcmmvdcxcv2uyfespd8xs,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndappksk9dbqbqdgrmswct9xujkiasqezp595ex5dapkh595,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaf6ytjh57fjrrpip5gresqfdagbh35eu7hxvvxppdaeker,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaqnap2x2vgxavmxnr9h5dtxc8ceurqh2gahd48biuajccj,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndahvc44js9hanbmx57ehukzze9jkd2pyy2n63m2n3y5xvdb,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndanun5vh238ahikdi6hes2ik29yjjir34yst398usbftuar,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndam4465ceapfdpwg7jjzu57pwv3z6evr6si5qnaazbs5zn8,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndajc2x5bvgphsgjxrgfkuf3bms696xuax8niqi83e7eexvw,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndapmytiajcp9xqh2jtte4kct4jdkvcmnjgmcbwwc4skjbme,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndapyz64v95yss2myce4uadm5i675hn76ytakup8aaempdvs,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndab5jivqewgwxt4rbwq2dxxrcp4ijfsa6rkzvyen7bqc72q,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndadpjknqegp4t9c2dmg2nmtzdvkivuyknjjx5kx7svnrn9r,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndan7gwda2f7zcsjr5xji2s37prt5sypn9vcvvn8i2zf3wty,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndacgtn69u2t8bbyjsj5pamapmfvgh7bhn9267ynzwjmdq9s,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndajpjdjripkr9rnpg444ih5cfgyn24km9fwcruhb48hydc5,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaa43pkp8s5dnjbcgj64jtgz9fny82pbvfypgb8nfg48b24,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndandv7m8qircmqutm4iz9uahgaysqvhti7hmadydfha8ijh,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaiih69ryxtpmvss5c9k5sdziui8rkzyjmunawmj7yifdgd,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndajzigj5qgem7w5neb2hneygn9qzc2f58p8td4pjhu6vwaw,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndac4e3kbt4x6u8m6q9ea62respvee9my6civzvt4gkwjawb,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndagjyyzmyds9g4k5a4k78q73n2ixhxd4npe7s4i4hkje9fj,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaihtefwkpsd24a42khy59hq8dwaix45nwbtt8f6w6xqaip,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndamgamd7kx5vdmda4quk8yaiwasnnpwd2vhsv5i777dyk2v,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndacfmvcsgt8hg5nafk7gpewkedm7uh8psw63zbt3qtihpxd,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndap8hpg5jzyv26g8rev8gfvh4fgqgbhu6su76ny3fvkbgyt,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndanjbryuimtbnh7wr9j9au7wgxzj52f7m7s2ipne6fx2rhs,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndad9aus7jgr37k82qs4msrx7ezw3ve674fy3nzm8wurg7h6,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndaepxzw2bmn8je8he5whvdzjm39ix3423kcggraav3g9pir,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndadi5mxjkx2cithtex5r36qp4uyrf2ff2j8y28c3vkzjift,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/15/17,1000,ndakc598pvembzkpqk4xm75yp7bz5ky9bise6v5baaap9g2d,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,588,1,13%, 0.18 ,175.08732708,161.3424658
11/16/17,1000,ndar6j8knuv39fb3jj4yr5rt7j8hrneqnyafuqzd448sz9ry,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaq7pn8a5pu8uuxrt59r59cphyxf3injd5n2g9uxbnhhnja,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndab2w7wyfzdvzgexd85x968qe2fwnp252bym2jp8trac3rx,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndapcz3jcsgfbj9xu8wrwi8bpmr8qyttbithsrvdhengqpw4,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndafy8yf3h9s6tbwttdi97gz8vbrzfbn66gvar7rzjqz56y4,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaqbpz7c4xxsuthdvbeurugvecy9n9bb783yvrw9myxufry,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndagjv2cxxasvbpwnkgh4z549a2rwh8jh2y2dq8gexcxzsqw,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaehz88pdrmddh5iba94ws78qk7ckup94crihv7fp48wh2j,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaitfggs7we5ccti26x9sjx2acv9kxquxsj3k229n63x2re,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaqjmfmkk5y2sdzzsusbm4rafwxzbu7y9a546t8skq26as7,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndap7hspa8zdeimpfrpce79pmhsuc8r7udxz46p7ewtuyx8g,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndacqavj4dfsdxarp9pa4bvz7yz33srd2qcqtttys55e74ac,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndajs4yecy6wzsprnb4ihf6un2i5vfiiksnm5hv5qwcrgzxp,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndac23vky4qk4jj4fzzykz2v8pbz5invmvwqgyscgx27z32n,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaevk5enxs98npca9ija2rax8fu2cnsezdzg2cau5p5w23b,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndacpevyu95xrqx3zd9vq6ddz99iyjznr5aj4vr6y2qp8vxa,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndafppff9ebrb5rdj4kmp3xa5re8f9d7qg26vfksm7grc8sj,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndahkgn6cvyecjy2kh22bghsji8n6am9x3qse9gi3bvc58w6,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndap3mxexm7buqjpp34dkfbct54q3d5km4577t2qjgzpb7kv,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndafrhqgfj7n2p9um2zhpt8nuvzrhcmuvn6zctz65ayphymz,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndams7jivjewsxa98heq7q4ctz7nxr93eirqgkjd44jjgptp,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaiz5cc5gfqtfrutmwr8qrudf2f2jxyeaysbvv26rztxx4j,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndac6wa3qdm2ksfkq4awpjj52mj4ursqbbbadw6ucbkw85kh,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndak7gib4raprmthr8vsef9wibdipnhk9q368tsic2sa8stu,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndadrzi8ctiizz4q59xiwt6u23jrz3wrjad3jvcmcwkm5mh8,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndab6y6d59vd4a6jxw68pi7ggbzuq55hpg3a4dw5hrq5x9s9,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndapnb6n2y4jw6k8rp3jxiemddcj8s5wp47wtdbnszmq3cza,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndak3mgt99xvden8b2hz7c2umh84esfseercfytw855ksmec,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaq94tsykktzcvnjeqtq3yuzyq9vj7bf2dpiyjdn5igewak,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaj6wsi28575biz2uwtjtwp26bcq4snpxzhh7hcib39xe5a,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndahxyz8zuwcgd3fhfu9qzj94k89x6tn888vy9phghik9gwv,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndapks62paqvm58ajx9837vyhiitvxfwqfb8zj7smdqeparu,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndapeqdjx7hhtjctr4sztr6r75da6qrfidibggqv6n962eq7,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndakw476a6rv5zpgc6ehkca56vq47vdyptqhk783isa8ucte,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaq5yrvw4prg89jk7u5ifjys8udivtpzjphsxwfnzykmqkb,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaet846kv5x5q6prpgz9gn9wqh3gyfg7hes6eqdqgg2nc9n,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaq4xsyryiq7jvbwapumfcqh3c9mqh464eapqndyu3jy3j6,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndakqjenr2gazgbs3aza98ebsvam37sb7g82y6d8zmpp7uv2,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndac4v3vs7babm663npd6juizikdzbu67g85c7vcnx6379um,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndabtrhs7w2w6y5ks7fkybcuxn7rx5ntryvkq73qb932uaf4,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndahkg3ap44pm9najewcgvezzwk22qgi7csubmasej6uidtr,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndap5sdcd8fr3t9e5dh8txtd43ww37uvz8eb5pmk4pybd57j,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndadsk4b8d5ch9vdped4yf8bqvqupyk4x4r35reammxaw399,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaf2gkcmeycb7de2bhexy5kvvmcfti2dn5f3eacvw6pnc6x,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaf29qtr88ysdpypdziz5i9i8ujmqvrau6kbuqp449mark5,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndadv5d8zc49vifjzhw6psnzchenq64wwfrtvdmmkh5g5j6m,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndafbwnc5mngcsnfv7mce6u5uadr38utn8itky8dss68aju7,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaj6zd9er95qjf5kgjicwwk7yrixcpisvdu5x9kvcxzx4gf,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaqujukhaf9u4v553hyqvprizsiuznii9yhjf2qyj26dzvb,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaqhsm4edqqhxdqn68ak9wef6ypx6gbwi435fdhw9nadpja,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaciv4kkir22jbk9ikhkbebkbp4f7agf7ejy6r9ctwi58ea,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndajq48mesap52n5hve426b76cpv8hh6xpjf83h9w3mrvx9v,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaaz55rjpvac77amcn8eeze2vfvfj5b4tac9phgrtfa7uqq,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndad3n2z4s4gdepx2umpsqw7t3zfg8jpm2kuyvwy2bk5tyds,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndag6icmmyjrptzia4csp75sd5mq8camsecnxet4zbde7t5v,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndandpmbsgu3dtbrtfmggqzgm9zwpqts6sfm43wig6u8g4fh,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaknmhgfwdc2u9qnq7ji8gwhhbtgp5ih3imuv4fgybhcpvn,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndai2c9c3a9cjitkrkpegg9gybve5tyz7vy99qx6fdghyeve,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndampevxwf8c3b3ncwdws4gzudknb6ib2dw8ab9nhaqfzvu9,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndancs6nr7kstfz7b63nse254rmrte6tufacph5g4du3wq8v,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaaexzxaur7rvxtamh6kznmxvx8tpxxmn8i4sqhybqdnwk5,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndajiahxbzwynepar5r55p37zadg2stasgrnw2hgg3jpzavh,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndajammmr287eirfmjvet8ihmnc8bn8uwy7hzdwd4kf9bn5z,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaic4hvtddpim3id72ffxn8gtfbhr9c2y4cabssj7wuzqcm,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndag2tdyvujzgde4d5k8fqxm8ymztkh6sxiczayabp6muire,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaeyps84h78bjsgr6j25fag5gz4gpwup35pkmc8mhhhh9g2,2/11/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndagg4qnjfxruar9i8yy23jmyigad54gnk7323efd2ty8f9q,2/11/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaakjruss4msmqs5hbcc9szqiimmz7nadsvhg8ayxqr52n6,2/11/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndabfey882y74mhzk3j9xbzphei4kmvgskzmrby8anbhvhiv,2/11/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
11/16/17,1000,ndaiujaxiizxks3idnjnwx9mf9wkrahtnf5b4i2z4ktt4yf9,2/11/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,452,1,13%, 0.17 ,174.66887735,160.9863014
